"","tran.ALK.dC","tran.ALK.flux.up","tran.ALK.flux.down","tran.DIC.dC","tran.DIC.flux.up","tran.DIC.flux.down","tran.TOT_P.dC","tran.TOT_P.flux.up","tran.TOT_P.flux.down","tran.TOT_N5.dC","tran.TOT_N5.flux.up","tran.TOT_N5.flux.down","tran.TOT_N3.dC","tran.TOT_N3.flux.up","tran.TOT_N3.flux.down","tran.TOT_S6.dC","tran.TOT_S6.flux.up","tran.TOT_S6.flux.down","tran.TOT_S2.dC","tran.TOT_S2.flux.up","tran.TOT_S2.flux.down","tran.CH4.dC","tran.CH4.flux.up","tran.CH4.flux.down","tran.O2.dC","tran.O2.flux.up","tran.O2.flux.down","tran.N2.dC","tran.N2.flux.up","tran.N2.flux.down","tran.Mn2.dC","tran.Mn2.flux.up","tran.Mn2.flux.down","tran.Fe2.dC","tran.Fe2.flux.up","tran.Fe2.flux.down","tran.Ca2.dC","tran.Ca2.flux.up","tran.Ca2.flux.down","tran.MnO2.dC","tran.MnO2.flux.up","tran.MnO2.flux.down","tran.OM.dC","tran.OM.flux.up","tran.OM.flux.down","tran.FeOH3.dC","tran.FeOH3.flux.up","tran.FeOH3.flux.down","tran.FeOH3_P.dC","tran.FeOH3_P.flux.up","tran.FeOH3_P.flux.down","tran.FeCO3.dC","tran.FeCO3.flux.up","tran.FeCO3.flux.down","tran.S0.dC","tran.S0.flux.up","tran.S0.flux.down","tran.FeS.dC","tran.FeS.flux.up","tran.FeS.flux.down","tran.Viv.dC","tran.Viv.flux.up","tran.Viv.flux.down","tran.CaCO3.dC","tran.CaCO3.flux.up","tran.CaCO3.flux.down","tran.Apatite.dC","tran.Apatite.flux.up","tran.Apatite.flux.down"
"11",-272.745543971883,-2.38210122656114,0.0107455148575227,-477.067450356791,-6.42933799693483,0.0321259051719922,-4.74031166391092,-0.0933415797187303,0.000578259788924323,86.4941601993921,0.180992067571288,4.50883378497732e-137,-71.5120755860872,-1.64749061094238,0.00533708863697067,9.3637830738408,0.141469276829215,0,24.3257312739607,-0.0112354927501366,5.49618399826871e-05,9.22566767078665,-4.47963532492066,0.0188842826673135,357.105479187936,1.4033935513501,4.68925449043331e-141,-43.2470800996968,-0.0904478571882257,4.81765974183457e-05,-13.2894965184236,-0.0499271950928317,7.28049071682933e-05,-36.4101503914071,-0.125537610011547,1.59860716370479e-05,-0.676379941502498,-0.00836154480601902,0.00108898916942632,13.2894965184242,0.05,7.66823163450352e-119,473.767500757802,10.95,1.64902868130101e-05,52.3368887222159,0.2,3.14610137310824e-28,1.72817295067439,0,1.08604734089545e-140,-6.60339656846421,0,8.61401706630805e-15,-23.7858463256133,0,0.0692557898902866,-9.90366802218887,0,0.0609230323537585,-0.382615563609835,0,0.00450779052101638,0.677678496602822,0.01,1.35205421961626e-11,-0.00043285170236791,0.01,0.010183155337011
"12",-484.69879127095,-2.38210122656114,0.0107455148575227,-468.367930049784,-6.42933799693483,0.0321259051719922,-5.15271292843049,-0.0933415797187303,0.000578259788924323,194.526606986562,0.180992067571288,4.50883378497732e-137,-70.6639879118578,-1.64749061094238,0.00533708863697067,9.59248258190069,0.141469276829215,0,18.5866478149581,-0.0112354927501366,5.49618399826871e-05,7.67633312311385,-4.47963532492066,0.0188842826673135,184.421221103016,1.4033935513501,4.68925449043331e-141,-97.26330349328,-0.0904478571882257,4.81765974183457e-05,-51.1501971128731,-0.0499271950928317,7.28049071682933e-05,-50.9259701066942,-0.125537610011547,1.59860716370479e-05,-0.661804848999915,-0.00836154480601902,0.00108898916942632,51.1501971128726,0.05,7.66823163450352e-119,468.148919916067,10.95,1.64902868130101e-05,71.2645280271851,0.2,3.14610137310824e-28,2.57866831117718,0,1.08604734089545e-140,-8.12045678367365,0,8.61401706630805e-15,-14.5975129577155,0,0.0692557898902866,-13.5816174391434,0,0.0609230323537585,-0.405050669617204,0,0.00450779052101638,0.663133794304317,0.01,1.35205421961626e-11,-0.000442981765812419,0.01,0.010183155337011
"13",-774.70154894799,-2.38210122656114,0.0107455148575227,-442.875540686066,-6.42933799693483,0.0321259051719922,-7.07094823117233,-0.0933415797187303,0.000578259788924323,216.089536241184,0.180992067571288,4.50883378497732e-137,-69.824345509026,-1.64749061094238,0.00533708863697067,19.8039479593215,0.141469276829215,0,1.1042382733449,-0.0112354927501366,5.49618399826871e-05,-12.3057681581875,-4.47963532492066,0.0188842826673135,44.5680374479373,1.4033935513501,4.68925449043331e-141,-108.044768120592,-0.0904478571882257,4.81765974183457e-05,-88.0917424665177,-0.0499271950928317,7.28049071682933e-05,-139.385469209623,-0.125537610011547,1.59860716370479e-05,-0.648148079019022,-0.00836154480601902,0.00108898916942632,88.0917424665181,0.05,7.66823163450352e-119,462.586288997251,10.95,1.64902868130101e-05,160.026708472215,0.2,3.14610137310824e-28,5.88064428344969,0,1.08604734089545e-140,-8.05447799604497,0,8.61401706630805e-15,-3.67162081851299,0,0.0692557898902866,-17.2365654141529,0,0.0609230323537585,-0.410280045281169,0,0.00450779052101638,0.649497842991705,0.01,1.35205421961626e-11,-0.000449921324911141,0.01,0.010183155337011
"14",-385.55969273695,-2.38210122656114,0.0107455148575227,-357.406208037226,-6.42933799693483,0.0321259051719922,-4.63483452242055,-0.0933415797187303,0.000578259788924323,93.9214832610644,0.180992067571288,4.50883378497732e-137,-68.9930698805538,-1.64749061094238,0.00533708863697067,56.0318333754376,0.141469276829215,0,-37.1397877900786,-0.0112354927501366,5.49618399826871e-05,-96.1913548734353,-4.47963532492066,0.0188842826673135,7.44199235211825,1.4033935513501,4.68925449043331e-141,-46.9607416305324,-0.0904478571882257,4.81765974183457e-05,-30.9017280138076,-0.0499271950928317,7.28049071682933e-05,-26.0700140473717,-0.125537610011547,1.59860716370479e-05,-0.636411622269539,-0.00836154480601902,0.00108898916942632,30.9017280138074,0.05,7.66823163450352e-119,457.079087958738,10.95,1.64902868130101e-05,48.1395195756385,0.2,3.14610137310824e-28,1.7709458472594,0,1.08604734089545e-140,-4.11928634671915,0,8.61401706630805e-15,-0.279230660284606,0,0.0692557898902866,-18.6128149250747,0,0.0609230323537585,-0.369450034577292,0,0.00450779052101638,0.637761298740423,0.01,1.35205421961626e-11,-0.000449892157562402,0.01,0.010183155337011
"15",-188.844601553132,-2.38210122656114,0.0107455148575227,-304.469740436113,-6.42933799693483,0.0321259051719922,-3.68611558345084,-0.0933415797187303,0.000578259788924323,19.6288045502554,0.180992067571288,4.50883378497732e-137,-68.1700817604183,-1.64749061094238,0.00533708863697067,65.0160805878042,0.141469276829215,0,-46.7987462246202,-0.0112354927501366,5.49618399826871e-05,-146.609366179134,-4.47963532492066,0.0188842826673135,1.15184863795136,1.4033935513501,4.68925449043331e-141,-9.81440227512784,-0.0904478571882257,4.81765974183457e-05,-3.71373045334229,-0.0499271950928317,7.28049071682933e-05,16.9890345859138,-0.125537610011547,1.59860716370479e-05,-0.625138957700407,-0.00836154480601902,0.00108898916942632,3.71373045334253,0.05,7.66823163450352e-119,451.626791662737,10.95,1.64902868130101e-05,3.23586362554704,0.2,3.14610137310824e-28,0.119095477986288,0,1.08604734089545e-140,-1.17416817328729,0,8.61401706630805e-15,-0.015122399033732,0,0.0692557898902866,-18.2022119641502,0,0.0609230323537585,-0.322537850670063,0,0.00450779052101638,0.626483125745314,0.01,1.35205421961626e-11,-0.000448056013367436,0.01,0.010183155337011
"16",-149.145059101983,-2.38210122656114,0.0107455148575227,-283.66872073622,-6.42933799693483,0.0321259051719922,-3.64577436918886,-0.0933415797187303,0.000578259788924323,3.22351602659295,0.180992067571288,4.50883378497732e-137,-67.3553011269581,-1.64749061094238,0.00533708863697067,57.7943917210306,0.141469276829215,0,-40.9089512423335,-0.0112354927501366,5.49618399826871e-05,-163.113890677968,-4.47963532492066,0.0188842826673135,0.176830830766094,1.4033935513501,4.68925449043331e-141,-1.61175801329604,-0.0904478571882257,4.81765974183457e-05,-0.332207082193021,-0.0499271950928317,7.28049071682933e-05,17.634359112972,-0.125537610011547,1.59860716370479e-05,-0.613768468558062,-0.00836154480601902,0.00108898916942632,0.332207082192816,0.05,7.66823163450352e-119,446.228869966171,10.95,1.64902868130101e-05,0.155677870507268,0.2,3.14610137310824e-28,0.00573505629364259,0,1.08604734089545e-140,-0.0613667228695272,0,8.61401706630805e-15,-0.000754937029837269,0,0.0692557898902866,-16.8846855416669,0,0.0609230323537585,-0.283239925078675,0,0.00450779052101638,0.615108170854871,0.01,1.35205421961626e-11,-0.000446567432890196,0.01,0.010183155337011
"17",-130.310054563588,-2.38210122656114,0.0107455148575227,-270.113498368837,-6.42933799693483,0.0321259051719922,-3.65678796264251,-0.0933415797187303,0.000578259788924323,0.507746581368505,0.180992067571288,4.50883378497732e-137,-66.5486472202514,-1.64749061094238,0.00533708863697067,48.7255866525208,0.141469276829215,0,-33.5670133045725,-0.0112354927501366,5.49618399826871e-05,-171.377887630148,-4.47963532492066,0.0188842826673135,0.0272295803042879,1.4033935513501,4.68925449043331e-141,-0.253873290684319,-0.0904478571882257,4.81765974183457e-05,-0.028213115378406,-0.0499271950928317,7.28049071682933e-05,15.9008686035842,-0.125537610011547,1.59860716370479e-05,-0.602293198015785,-0.00836154480601902,0.00108898916942632,0.0282131153784351,0.05,7.66823163450352e-119,440.884787834115,10.95,1.64902868130101e-05,0.00709076505672765,0.2,3.14610137310824e-28,0.000261951487603636,0,1.08604734089545e-140,0.00296816629774901,0,8.61401706630805e-15,-3.65501847911299e-05,0,0.0692557898902866,-15.158536797764,0,0.0609230323537585,-0.250884229554072,0,0.00450779052101638,0.60362999862559,0.01,1.35205421961626e-11,-0.000445600203658212,0.01,0.010183155337011
"18",-116.218434165607,-2.38210122656114,0.0107455148575227,-258.884191584533,-6.42933799693483,0.0321259051719922,-3.66005796393754,-0.0933415797187303,0.000578259788924323,0.0797758855240285,0.180992067571288,4.50883378497732e-137,-65.7500385632189,-1.64749061094238,0.00533708863697067,40.4266562231815,0.141469276829215,0,-27.0876881022247,-0.0112354927501366,5.49618399826871e-05,-177.317744996144,-4.47963532492066,0.0188842826673135,0.00421313363827698,1.4033935513501,4.68925449043331e-141,-0.0398879427618137,-0.0904478571882257,4.81765974183457e-05,-0.00237588112904066,-0.0499271950928317,7.28049071682933e-05,13.99544831857,-0.125537610011547,1.59860716370479e-05,-0.590755054638024,-0.00836154480601902,0.00108898916942632,0.00237588112898514,0.05,7.66823163450352e-119,435.594005481265,10.95,1.64902868130101e-05,0.000319995156171732,0.2,3.14610137310824e-28,1.19286887102167e-05,0,1.08604734089545e-140,0.0158406500627565,0,8.61401706630805e-15,-1.73901351995353e-06,0,0.0692557898902866,-13.3389663819429,0,0.0609230323537585,-0.224218170178303,0,0.00450779052101638,0.592090449320988,0.01,1.35205421961626e-11,-0.000445131559684443,0.01,0.010183155337011
"19",-104.58833588899,-2.38210122656114,0.0107455148575227,-249.02791307981,-6.42933799693483,0.0321259051719922,-3.65476352483036,-0.0933415797187303,0.000578259788924323,0.0125830734886385,0.180992067571288,4.50883378497732e-137,-64.9593929876456,-1.64749061094238,0.00533708863697067,33.2260551390079,0.141469276829215,0,-21.6275203496126,-0.0112354927501366,5.49618399826871e-05,-181.943690334019,-4.47963532492066,0.0188842826673135,0.000655197476227734,1.4033935513501,4.68925449043331e-141,-0.00629153674505688,-0.0904478571882257,4.81765974183457e-05,-0.000199718066904368,-0.0499271950928317,7.28049071682933e-05,12.1698872782229,-0.125537610011547,1.59860716370479e-05,-0.579194097510364,-0.00836154480601902,0.00108898916942632,0.000199718066932931,0.05,7.66823163450352e-119,430.355978543193,10.95,1.64902868130101e-05,1.44061727258689e-05,0.2,3.14610137310824e-28,5.52993525403547e-07,0,1.08604734089545e-140,0.0350954078638147,0,8.61401706630805e-15,-8.19094900453915e-08,0,0.0692557898902866,-11.5985347074865,0,0.0609230323537585,-0.202154312588983,0,0.00450779052101638,0.580529462779239,0.01,1.35205421961626e-11,-0.000445121758241941,0.01,0.010183155337011
"20",-94.8562189716436,-2.38210122656114,0.0107455148575227,-240.317689535831,-6.42933799693483,0.0321259051719922,-3.64254386070553,-0.0933415797187303,0.000578259788924323,0.0019945136226283,0.180992067571288,4.50883378497732e-137,-64.1766276642052,-1.64749061094238,0.00533708863697067,27.1045860459902,0.141469276829215,0,-17.086073656004,-0.0112354927501366,5.49618399826871e-05,-185.479191036518,-4.47963532492066,0.0188842826673135,0.000102415167848926,1.4033935513501,4.68925449043331e-141,-0.000997256810534696,-0.0904478571882257,4.81765974183457e-05,-1.67725951717525e-05,-0.0499271950928317,7.28049071682933e-05,10.5121769634662,-0.125537610011547,1.59860716370479e-05,-0.567644472129509,-0.00836154480601902,0.00108898916942632,1.67725951802501e-05,0.05,7.66823163450352e-119,425.170158275417,10.95,1.64902868130101e-05,6.47613247821476e-07,0.2,3.14610137310824e-28,2.72598249143156e-08,0,1.08604734089545e-140,0.0577412277629906,0,8.61401706630805e-15,-3.85886309635467e-09,0,0.0692557898902866,-10.0185123861261,0,0.0609230323537585,-0.183802159991807,0,0.00450779052101638,0.568981069152409,0.01,1.35205421961626e-11,-0.000445532339967397,0.01,0.010183155337011
"21",-86.7335637815198,-2.38210122656114,0.0107455148575227,-232.630302614686,-6.42933799693483,0.0321259051719922,-3.62481787132039,-0.0933415797187303,0.000578259788924323,0.000317757953013945,0.180992067571288,4.50883378497732e-137,-63.4016591373347,-1.64749061094238,0.00533708863697067,21.9728666012976,0.141469276829215,0,-13.3456465581327,-0.0112354927501366,5.49618399826871e-05,-188.044922291217,-4.47963532492066,0.0188842826673135,1.60912027102429e-05,1.4033935513501,4.68925449043331e-141,-0.00015887897682603,-0.0904478571882257,4.81765974183457e-05,-1.40718929845649e-06,-0.0499271950928317,7.28049071682933e-05,9.05080062740741,-0.125537610011547,1.59860716370479e-05,-0.556134997693124,-0.00836154480601902,0.00108898916942632,1.40718953181761e-06,0.05,7.66823163450352e-119,420.035991784727,10.95,1.64902868130101e-05,2.90703195511072e-08,0.2,3.14610137310824e-28,1.58776462784471e-09,0,1.08604734089545e-140,0.0817591399198944,0,8.61401706630805e-15,-1.87090175419803e-10,0,0.0692557898902866,-8.62722004297897,0,0.0609230323537585,-0.168446585002345,0,0.00450779052101638,0.557473981257304,0.01,1.35205421961626e-11,-0.000446327854579023,0.01,0.010183155337011
"22",-79.990001932917,-2.38210122656114,0.0107455148575227,-225.847991976101,-6.42933799693483,0.0321259051719922,-3.60271902114882,-0.0933415797187303,0.000578259788924323,5.08838937277975e-05,0.180992067571288,4.50883378497732e-137,-62.6344033648642,-1.64749061094238,0.00533708863697067,17.7196440002718,0.141469276829215,0,-10.2951762901733,-0.0112354927501366,5.49618399826871e-05,-189.756784043101,-4.47963532492066,0.0188842826673135,2.54126317372579e-06,1.4033935513501,4.68925449043331e-141,-2.54419470025692e-05,-0.0904478571882257,4.81765974183457e-05,-1.1792105223273e-07,-0.0499271950928317,7.28049071682933e-05,7.78520084827617,-0.125537610011547,1.59860716370479e-05,-0.544690082752086,-0.00836154480601902,0.00108898916942632,1.17920705791567e-07,0.05,7.66823163450352e-119,414.952922292279,10.95,1.64902868130101e-05,1.30282497274424e-09,0.2,3.14610137310824e-28,1.2683894509382e-10,0,1.08604734089545e-140,0.105821217538157,0,8.61401706630805e-15,-9.69178867938199e-12,0,0.0692557898902866,-7.42446771008782,0,0.0609230323537585,-0.155518119051968,0,0.00450779052101638,0.546032509443425,0.01,1.35205421961626e-11,-0.000447475564209822,0.01,0.010183155337011
"23",-74.4185448792501,-2.38210122656114,0.0107455148575227,-219.851824767893,-6.42933799693483,0.0321259051719922,-3.57714638336192,-0.0933415797187303,0.000578259788924323,8.19020598844065e-06,0.180992067571288,4.50883378497732e-137,-61.8747757629842,-1.64749061094238,0.00533708863697067,14.22786521181,0.141469276829215,0,-7.83173477939711,-0.0112354927501366,5.49618399826871e-05,-190.732324180129,-4.47963532492066,0.0188842826673135,4.03415106526899e-07,1.4033935513501,4.68925449043331e-141,-4.09510260929076e-06,-0.0904478571882257,4.81765974183457e-05,-9.86753770308877e-09,-0.0499271950928317,7.28049071682933e-05,6.70074203967989,-0.125537610011547,1.59860716370479e-05,-0.533330472683317,-0.00836154480601902,0.00108898916942632,9.86770871976813e-09,0.05,7.66823163450352e-119,409.920389429838,10.95,1.64902868130101e-05,5.82831780931195e-11,0.2,3.14610137310824e-28,1.42566556505477e-11,0,1.08604734089545e-140,0.129082210334201,0,8.61401706630805e-15,-8.93184787868313e-13,0,0.0692557898902866,-6.39613043241259,0,0.0609230323537585,-0.144564605891306,0,0.00450779052101638,0.534677307757607,0.01,1.35205421961626e-11,-0.000448945025484729,0.01,0.010183155337011
"24",-69.8312315912393,-2.38210122656114,0.0107455148575227,-214.527055881944,-6.42933799693483,0.0321259051719922,-3.54881306290364,-0.0933415797187303,0.000578259788924323,1.32508762514784e-06,0.180992067571288,4.50883378497732e-137,-61.1226912556596,-1.64749061094238,0.00533708863697067,11.3836848945771,0.141469276829215,0,-5.86125340433388,-0.0112354927501366,5.49618399826871e-05,-191.085229029078,-4.47963532492066,0.0188842826673135,6.43725261562955e-08,1.4033935513501,4.68925449043331e-141,-6.62544315164807e-07,-0.0904478571882257,4.81765974183457e-05,-8.24286563412022e-10,-0.0499271950928317,7.28049071682933e-05,5.77708267717991,-0.125537610011547,1.59860716370479e-05,-0.522073818497664,-0.00836154480601902,0.00108898916942632,8.24386761364611e-10,0.05,7.66823163450352e-119,404.937829568663,10.95,1.64902868130101e-05,2.60216872659669e-12,0.2,3.14610137310824e-28,1.96948968187668e-12,0,1.08604734089545e-140,0.151029400525966,0,8.61401706630805e-15,0,0,0.0692557898902866,-5.52243149024337,0,0.0609230323537585,-0.135226862489062,0,0.00450779052101638,0.523425941900503,0.01,1.35205421961626e-11,-0.000450707799232126,0.01,0.010183155337011
"25",-66.0600712812061,-2.38210122656114,0.0107455148575227,-209.767913684255,-6.42933799693483,0.0321259051719922,-3.51828594428013,-0.0933415797187303,0.000578259788924323,2.15493530455834e-07,0.180992067571288,4.50883378497732e-137,-60.3780643296846,-1.64749061094238,0.00533708863697067,9.08190583775439,0.141469276829215,0,-4.29949133996757,-0.0112354927501366,5.49618399826871e-05,-190.92043211459,-4.47963532492066,0.0188842826673135,1.03252228347496e-08,1.4033935513501,4.68925449043331e-141,-1.07746177920162e-07,-0.0904478571882257,4.81765974183457e-05,-6.86312455377775e-11,-0.0499271950928317,7.28049071682933e-05,4.9926946105205,-0.125537610011547,1.59860716370479e-05,-0.510935112844406,-0.00836154480601902,0.00108898916942632,6.8743419601452e-11,0.05,7.66823163450352e-119,400.004676184221,10.95,1.64902868130101e-05,1.15927073696466e-13,0.2,3.14610137310824e-28,2.96302281826568e-13,0,1.08604734089545e-140,0.171376289916321,0,8.61401706630805e-15,0,0,0.0692557898902866,-4.78241449778616,0,0.0609230323537585,-0.127218800883677,0,0.00450779052101638,0.512293324678445,0.01,1.35205421961626e-11,-0.000452737278527031,0.01,0.010183155337011
"26",-62.9580507622148,-2.38210122656114,0.0107455148575227,-205.480298513664,-6.42933799693483,0.0321259051719922,-3.48601730418364,-0.0933415797187303,0.000578259788924323,3.52264112634115e-08,0.180992067571288,4.50883378497732e-137,-59.6408090949831,-1.64749061094238,0.00533708863697067,7.22883811273749,0.141469276829215,0,-3.07264911357249,-0.0112354927501366,5.49618399826871e-05,-190.331341991442,-4.47963532492066,0.0188842826673135,1.66476724154127e-09,1.4033935513501,4.68925449043331e-141,-1.76139642592892e-08,-0.0904478571882257,4.81765974183457e-05,-6.06932198881679e-12,-0.0499271950928317,7.28049071682933e-05,4.3271356789598,-0.125537610011547,1.59860716370479e-05,-0.49992703431929,-0.00836154480601902,0.00108898916942632,5.72020075072379e-12,0.05,7.66823163450352e-119,395.120360254224,10.95,1.64902868130101e-05,5.15297853827877e-15,0.2,3.14610137310824e-28,4.60349698122731e-14,0,1.08604734089545e-140,0.189988190805057,0,8.61401706630805e-15,0,0,0.0692557898902866,-4.1561889991655,0,0.0609230323537585,-0.120311623533192,0,0.00450779052101638,0.501292060095617,0.01,1.35205421961626e-11,-0.000455008593507137,0.01,0.010183155337011
"27",-60.3990992527872,-2.38210122656114,0.0107455148575227,-201.582725178786,-6.42933799693483,0.0321259051719922,-3.45236958238073,-0.0933415797187303,0.000578259788924323,5.78831129545432e-09,0.180992067571288,4.50883378497732e-137,-58.910839349769,-1.64749061094238,0.00533708863697067,5.74330652800864,0.141469276829215,0,-2.11738825435772,-0.0112354927501366,5.49618399826871e-05,-189.398848814417,-4.47963532492066,0.0188842826673135,2.69815980516155e-10,1.4033935513501,4.68925449043331e-141,-2.89357652208207e-09,-0.0904478571882257,4.81765974183457e-05,-3.77353108056393e-13,-0.0499271950928317,7.28049071682933e-05,3.76205201794644,-0.125537610011547,1.59860716370479e-05,-0.489060229745028,-0.00836154480601902,0.00108898916942632,4.74857893024684e-13,0.05,7.66823163450352e-119,390.284310692209,10.95,1.64902868130101e-05,2.28609461682431e-16,0.2,3.14610137310824e-28,7.25586768710931e-15,0,1.08604734089545e-140,0.206830575512566,0,8.61401706630805e-15,0,0,0.0692557898902866,-3.62591827365117,0,0.0609230323537585,-0.114321439935829,0,0.00450779052101638,0.490432725411092,0.01,1.35205421961626e-11,-0.00045749855385036,0.01,0.010183155337011
"28",-58.2770194345796,-2.38210122656114,0.0107455148575227,-198.00607394261,-6.42933799693483,0.0321259051719922,-3.41763464748259,-0.0933415797187303,0.000578259788924323,9.56069794174518e-10,0.180992067571288,4.50883378497732e-137,-58.1880686514328,-1.64749061094238,0.00533708863697067,4.55643896324466,0.141469276829215,0,-1.38031460877802,-0.0112354927501366,5.49618399826871e-05,-188.191538443917,-4.47963532492066,0.0188842826673135,4.395890481309e-11,1.4033935513501,4.68925449043331e-141,-4.78291742759047e-10,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,3.28148980192797,-0.125537610011547,1.59860716370479e-05,-0.478343553520534,-0.00836154480601902,0.00108898916942632,3.931680819308e-14,0.05,7.66823163450352e-119,385.495954815721,10.95,1.64902868130101e-05,1.01402554488676e-17,0.2,3.14610137310824e-28,1.1538770479225e-15,0,1.08604734089545e-140,0.221933460580594,0,8.61401706630805e-15,0,0,0.0692557898902866,-3.17612435446619,0,0.0609230323537585,-0.109099636014246,0,0.00450779052101638,0.479724110319435,0.01,1.35205421961626e-11,-0.000460185601432534,0.01,0.010183155337011
"29",-56.5037018569274,-2.38210122656114,0.0107455148575227,-194.692638076774,-6.42933799693483,0.0321259051719922,-3.38204873671206,-0.0933415797187303,0.000578259788924323,1.58740093081593e-10,0.180992067571288,4.50883378497732e-137,-57.4724103922754,-1.64749061094238,0.00533708863697067,3.61073822604,0.141469276829215,0,-0.817095043631484,-0.0112354927501366,5.49618399826871e-05,-186.766621198378,-4.47963532492066,0.0188842826673135,7.19939907401541e-12,1.4033935513501,4.68925449043331e-141,-7.92339130138368e-11,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,2.87185240133211,-0.125537610011547,1.59860716370479e-05,-0.467784275878675,-0.00836154480601902,0.00108898916942632,3.24595707744982e-15,0.05,7.66823163450352e-119,380.754718848879,10.95,1.64902868130101e-05,4.52756824389539e-19,0.2,3.14610137310824e-28,1.84822779557958e-16,0,1.08604734089545e-140,0.235367001002297,0,8.61401706630805e-15,0,0,0.0692557898902866,-2.79364318240824,0,0.0609230323537585,-0.104525406641957,0,0.00450779052101638,0.469173425168662,0.01,1.35205421961626e-11,-0.000463049761503727,0.01,0.010183155337011
"30",-55.0069667100684,-2.38210122656114,0.0107455148575227,-191.59482648715,-6.42933799693483,0.0321259051719922,-3.34580404053071,-0.0933415797187303,0.000578259788924323,2.64940415685156e-11,0.180992067571288,4.50883378497732e-137,-56.7637778806517,-1.64749061094238,0.00533708863697067,2.8588008893745,0.141469276829215,0,-0.391383182349589,-0.0112354927501366,5.49618399826871e-05,-185.171213340196,-4.47963532492066,0.0188842826673135,1.18528044174465e-12,1.4033935513501,4.68925449043331e-141,-1.30592784298966e-11,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,2.52169272204953,-0.125537610011547,1.59860716370479e-05,-0.457388267668781,-0.00836154480601902,0.00108898916942632,2.67142381478352e-16,0.05,7.66823163450352e-119,376.060028459255,10.95,1.64902868130101e-05,2.08410145869421e-20,0.2,3.14610137310824e-28,2.98001093192311e-17,0,1.08604734089545e-140,0.247224882738008,0,8.61401706630805e-15,0,0,0.0692557898902866,-2.46741770702567,0,0.0609230323537585,-0.1004999659207,0,0.00450779052101638,0.45878648541529,0.01,1.35205421961626e-11,-0.000466072583413011,0.01,0.010183155337011
"31",-53.7283069620008,-2.38210122656114,0.0107455148575227,-188.673760132713,-6.42933799693483,0.0321259051719922,-3.30905770252811,-0.0933415797187303,0.000578259788924323,4.44508170199195e-12,0.180992067571288,4.50883378497732e-137,-56.0620844267967,-1.64749061094238,0.00533708863697067,2.26192447046732,0.141469276829215,0,-0.0736929815694535,-0.0112354927501366,5.49618399826871e-05,-183.443730193281,-4.47963532492066,0.0188842826673135,1.96167447555685e-13,1.4033935513501,4.68925449043331e-141,-2.40611052101415e-12,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,2.22144451706656,-0.125537610011547,1.59860716370479e-05,-0.447160165425278,-0.00836154480601902,0.00108898916942632,2.19109696440225e-17,0.05,7.66823163450352e-119,371.41130932762,10.95,1.64902868130101e-05,1.06606701929759e-21,0.2,3.14610137310824e-28,4.83538600934211e-18,0,1.08604734089545e-140,0.257613121832996,0,8.61401706630805e-15,0,0,0.0692557898902866,-2.18823148889728,0,0.0609230323537585,-0.096942050000794,0,0.00450779052101638,0.448567876650729,0.01,1.35205421961626e-11,-0.000469237073279062,0.01,0.010183155337011
"32",-52.6207174436379,-2.38210122656114,0.0107455148575227,-185.897907316349,-6.42933799693483,0.0321259051719922,-3.27193883346548,-0.0933415797187303,0.000578259788924323,7.49698795526034e-13,0.180992067571288,4.50883378497732e-137,-55.3672434339416,-1.64749061094238,0.00533708863697067,1.78874973653408,0.141469276829215,0,0.159686461572726,-0.0112354927501366,5.49618399826871e-05,-181.615244138417,-4.47963532492066,0.0188842826673135,3.26376860837221e-14,1.4033935513501,4.68925449043331e-141,-4.78542071741725e-13,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,1.96314683497533,-0.125537610011547,1.59860716370479e-05,-0.437103520045835,-0.00836154480601902,0.00108898916942632,1.7905042081761e-18,0.05,7.66823163450352e-119,366.807987749745,10.95,1.64902868130101e-05,1.00484911425037e-22,0.2,3.14610137310824e-28,7.8945207504383e-19,0,1.08604734089545e-140,0.266642602019689,0,8.61401706630805e-15,0,0,0.0692557898902866,-1.9484361981071,0,0.0609230323537585,-0.0937844129625305,0,0.00450779052101638,0.438521102885817,0.01,1.35205421961626e-11,-0.000472527614761943,0.01,0.010183155337011
